"L","s","j","as_if","Lambda.1.2.","Lambda.1.3.","Lambda.2.1.","Lambda.2.3.","run"
21719,2,2,0,0.710150999519859,0.192919258279795,0.808838292281991,0.267937052295715,154
21719,2,2,1,0.618633185967614,0.530645565259675,0.530645565259675,0.530645565259675,154
21719,3,2,0,0.721112404779326,0.228653905401957,0.797813915770074,0.252972386880084,154
21719,3,2,1,0.646912064343,0.545774060526682,0.880952968755877,0.545774060526682,154
21719,6,2,0,0.689795618155844,0.153148027488303,0.578643437184775,0.273647811338122,154
21719,6,2,1,0.316692060937257,0.368616083002434,1.66694749716221,0.316692060937257,154
28732,1,2,0,0.265623440662034,0.281884143640646,0.680183523619958,0.273445686479776,154
28732,1,2,1,0.485176312348449,0.485176312348449,0.581671146396566,0.485176312348449,154
28732,2,2,0,0.25684102968113,0.269476954343306,0.681604511714781,0.264571218540527,154
28732,2,2,1,0.431628100294914,0.343640479586975,0.36552713165274,0.343640479586975,154
28732,3,2,0,0.257725994294727,0.30386036553306,0.709697095727959,0.260765446896317,154
28732,3,2,1,0.370056839557265,0.268918835740948,0.699217121410315,0.286760457748219,154
28732,6,2,0,0.248094635347722,0.265274392284732,0.52337387642907,0.211998129422159,154
28732,6,2,1,0.255992946208906,0.255992946208906,1.31271767142778,0.255992946208906,154
38010,1,2,0,0.335616514884305,0.212633689715067,0.66333530424105,0.0965065846178228,154
38010,1,2,1,0.39997356455854,0.392571600892708,0.498761565706895,0.343215166496562,154
38010,2,2,0,0.322274671191067,0.207768526707292,0.671988123053062,0.0841093505061623,154
38010,2,2,1,0.454376347616481,0.43027894356169,0.43027894356169,0.43027894356169,154
38010,3,2,0,0.328757050147141,0.240555792099715,0.688179632025551,0.0799030960791931,154
38010,3,2,1,0.512621951288602,0.444435082547256,0.869231866805197,0.444435082547256,154
38010,6,2,0,0.346593394044739,0.156220678273695,0.54275659669181,0.109753483537931,154
38010,6,2,1,0.363559076995015,0.266489434906346,1.16106054645615,0.350359639115805,154
50284,1,2,0,0.28758986344746,0.160456094673003,0.385797767121316,0.0811644056023404,154
50284,1,2,1,0.340447869391972,0.352215082666211,0.447944992768779,0.283689471329994,154
50284,2,2,0,0.274529931515141,0.16349339539117,0.39243142040668,0.0943212686028034,154
50284,2,2,1,0.26025126881172,0.236153864756929,0.236153864756929,0.404842425326728,154
50284,3,2,0,0.266822268102718,0.189043709490425,0.379634827350848,0.0951829544960567,154
50284,3,2,1,0.403229275675868,0.440729232454192,0.40543054214037,0.335042406934523,154
50284,6,2,0,0.267694361217131,0.135261057645358,0.312589546983664,0.103214906485529,154
50284,6,2,1,0.415903099615795,0.329944568638236,0.8352453532715,0.329944568638236,154
66521,1,2,0,0.0858170979363049,0.161408837579072,0.244252168018313,0.147539214472788,154
66521,1,2,1,0.267124547680365,0.267124547680365,0.418649405847391,0.292407905474417,154
66521,2,2,0,0.0779265364512778,0.167121148792598,0.242429905771859,0.157323460847225,154
66521,2,2,1,0.150790710924282,0.325828930046177,0.261732374946405,0.243750860911104,154
66521,3,2,0,0.0855295334417057,0.194811870877939,0.237582698210439,0.167161339602475,154
66521,3,2,1,0.230738568631247,0.307476197270893,0.529622487022374,0.291900492454698,154
66521,6,2,0,0.0939941494615839,0.153559499883311,0.199471188332026,0.167527389804794,154
66521,6,2,1,0.274501422132664,0.252450168255939,0.701825740189343,0.297842898328538,154
1000,1,1,0,0.955002646322409,0.505835593540941,2.68035850457666,0.484207488374672,155
1000,1,1,1,0.526014829838607,0.526014829838607,2.5038643282521,0.867545151647473,155
1000,2,1,0,0.98518499944372,0.621980130777018,2.90528035271522,0.448194005879464,155
1000,2,1,1,2.29719032244233,2.2946516647535,5.087064149352,2.2946516647535,155
1000,3,1,0,0.875552707508587,0.636260099243442,2.99257876590131,0.356249444203629,155
1000,3,1,1,1.44712715666757,1.38786237473106,3.31611223124757,1.38786237473106,155
1000,6,1,0,0.485097716400856,0.530284213213382,2.43634592093447,0.303330839880445,155
1000,6,1,1,0.785097716400855,0.725832934464337,0.863749401696505,0.725832934464337,155
1321,1,1,0,1.10068469952627,0.830142961192047,2.34668686033595,0.360680412373053,155
1321,1,1,1,0.494299603333783,0.98761162117178,3.02444711373328,1.30253394289841,155
1321,2,1,0,1.17859155485916,0.91856701278666,2.4715916660827,0.314070508801919,155
1321,2,1,1,2.65398680807086,2.01824839452527,3.88753395818095,2.01824839452527,155
1321,3,1,0,1.09307372202333,0.928853486422925,2.6305381274298,0.342293360061612,155
1321,3,1,1,2.57220118432883,1.93646277078324,3.34591021104555,1.93646277078324,155
1321,6,1,0,0.636893854128808,0.625053332982501,2.0696792542678,0.277596882882995,155
1321,6,1,1,0.978490852983352,0.704851312780482,0.932790648648986,0.478490852983352,155
1745,1,1,0,0.881362508755319,0.730532953028004,2.70622895121415,0.269053249475645,155
1745,1,1,1,0.48323818828526,1.00560960387832,3.3543897905468,1.08761383295756,155
1745,2,1,0,0.923389185545936,0.789300807716697,2.80335786405537,0.328677043401126,155
1745,2,1,1,2.21558965303103,1.57985123948544,3.64855184213606,1.57985123948544,155
1745,3,1,0,0.906795710667571,0.745816411993808,2.97585233417224,0.304497499183661,155
1745,3,1,1,2.42619529464413,1.79045688109854,3.93106949620483,1.79045688109854,155
1745,6,1,0,0.563481155716109,0.598599231528401,2.24586973045828,0.303330839880445,155
1745,6,1,1,0.932758807251306,0.780706013635182,0.863749401696505,0.432758807251306,155
2305,1,1,0,0.863627621838069,0.72334703630727,1.21924046112585,0.446268862559402,155
2305,1,1,1,0.421334616598496,0.84576044843957,3.46349519491727,1.00557691588097,155
2305,2,1,0,0.939207542211761,0.782987066640235,1.3036697208117,0.4496000459398,155
2305,2,1,1,2.08494023974178,1.44920182619618,3.04451022652451,1.44920182619618,155
2305,3,1,0,0.893487066235797,0.813172095941308,1.42305243095177,0.40383550469059,155
2305,3,1,1,2.65253598404511,2.01679757049952,3.01747609997056,2.01679757049952,155
2305,6,1,0,0.699033103768056,0.682174969515904,0.906980841569385,0.396990142608428,155
2305,6,1,1,1.14035953985204,0.830284213213382,1.58772130830929,0.640359539852038,155
3044,1,1,0,0.771098529450258,0.492535130967211,0.865536441501258,0.454653999918957,155
3044,1,1,1,0.443177651863723,0.595157063787934,3.02554357296046,1.15528225241296,155
3044,2,1,0,0.819986273166266,0.534716383496832,0.8873265935253,0.47681429683958,155
3044,2,1,1,2.19694397881101,1.56120556526541,2.14582633355538,1.56120556526541,155
3044,3,1,0,0.731715259637414,0.605638286408716,0.910343138250181,0.449882989157212,155
3044,3,1,1,2.51158893164387,1.87585051809828,2.24441849881698,1.87585051809828,155
3044,6,1,0,0.720210434349411,0.575627350468286,0.898322832911378,0.456153201771488,155
3044,6,1,1,1.17313371012621,0.680215817556751,1.08772130830929,0.673133710126208,155
4021,1,1,0,1.00391786119923,0.390506513428154,0.510389170062416,0.642470065452046,155
4021,1,1,1,0.485469259090677,0.402271749612559,1.6915130777518,0.900594528219058,155
4021,2,1,0,1.02116579003978,0.369700419483379,0.519217357384425,0.670438144041266,155
4021,2,1,1,2.51046271992238,2.27591859298762,2.27591859298762,2.27591859298762,155
4021,3,1,0,0.96209641899102,0.347460139202382,0.578898959047982,0.639654544756964,155
4021,3,1,1,2.89957446063722,2.66503033370245,2.66503033370245,2.66503033370245,155
4021,6,1,0,0.795369134886696,0.363469361398531,0.738303537334718,0.591924783131304,155
4021,6,1,1,1.18264868345697,0.68264868345697,1.39945731531565,0.68264868345697,155
5311,1,1,0,0.639454481527207,0.673332685647761,0.450568000086335,0.567357212199321,155
5311,1,1,1,0.623563451768809,0.705708518641937,1.71369045324408,0.998369418690202,155
5311,2,1,0,0.662592084334432,0.658829949721061,0.384135868764966,0.563079084027758,155
5311,2,1,1,1.10671850444312,2.02136954670199,1.11929410366945,1.07512118074908,155
5311,3,1,0,0.634958869002971,0.612505198998639,0.457855206459127,0.525923949726505,155
5311,3,1,1,2.16186683296152,2.13026950926747,2.13026950926747,2.13026950926747,155
5311,6,1,0,0.500080965261589,0.428108296786664,0.528149335957694,0.484781925988447,155
5311,6,1,1,0.70006462944843,0.5143902582263,1.39945731531565,0.5143902582263,155
7015,1,1,0,0.556586419610052,0.535980524142058,0.887444343139498,0.387657118252099,155
7015,1,1,1,0.335824843570501,0.52106706024202,2.23692451946334,1.30984102604349,155
7015,2,1,0,0.626437798574667,0.531600494626973,0.833596297842925,0.414502894693211,155
7015,2,1,1,0.666016139203693,1.24602436188816,0.934129334510977,0.645917896984809,155
7015,3,1,0,0.610823408552858,0.48015058556591,0.934955252744295,0.396152176357783,155
7015,3,1,1,1.02282094347656,1.01302380505211,1.61135886565845,1.01302380505211,155
7015,6,1,0,0.560519358731707,0.278001917511718,1.2358739387863,0.366800420992561,155
7015,6,1,1,0.756003364993975,0.746206226569523,0.746206226569523,0.746206226569523,155
9266,1,1,0,0.415063311072123,0.201553610106309,0.525312041272352,0.188590403678493,155
9266,1,1,1,0.58313124651943,0.58313124651943,1.46532382993285,0.58313124651943,155
9266,2,1,0,0.366653793520651,0.202064937030655,0.520094300283849,0.209904779871463,155
9266,2,1,1,0.36923489803972,0.722952340330238,1.20884854936824,0.453162145582817,155
9266,3,1,0,0.399044629991351,0.256419234729782,0.618778545141613,0.188832413529192,155
9266,3,1,1,0.436884167970554,0.537360746909957,1.92525437570076,0.427087029546102,155
9266,6,1,0,0.385745208129666,0.28725570992709,0.700862187979893,0.236806035227715,155
9266,6,1,1,0.35231290929015,0.35231290929015,0.77767421383131,0.35231290929015,155
12240,1,1,0,0.400161354643163,0.271504537191197,0.512886494777963,0.293256616148654,155
12240,1,1,1,0.241281137196311,0.316386393503851,0.933390591639601,0.646209887850122,155
12240,2,1,0,0.43465194529616,0.279988709238209,0.517013137394835,0.318220863761667,155
12240,2,1,1,0.582482840906061,0.581888973885824,1.06596596788385,0.581888973885824,155
12240,3,1,0,0.415081479017187,0.324955641142848,0.581893663393186,0.309673596443031,155
12240,3,1,1,0.793720649200436,0.783923510775983,1.2280077604043,0.783923510775983,155
12240,6,1,0,0.424147904592074,0.263612101298225,0.710428909068654,0.342582089678138,155
12240,6,1,1,0.378412054881651,0.377818187861414,0.963754606080519,0.377818187861414,155
16167,1,1,0,0.377031086737419,0.216378429440784,0.330545332233555,0.183678063797289,155
16167,1,1,1,0.445682230133827,0.44508836311359,0.712577047050157,0.448493083594215,155
16167,2,1,0,0.395832567237999,0.231685041614128,0.348947399464543,0.194831393714341,155
16167,2,1,1,0.397611983458405,0.497839144899168,0.694276374671632,0.397018116438168,155
16167,3,1,0,0.369515582476883,0.280917461030676,0.387940563260162,0.195119610541897,155
16167,3,1,1,0.422907317251616,0.413110178827164,0.877652985360233,0.413110178827164,155
16167,6,1,0,0.341528446103818,0.193823320089815,0.459363694487188,0.24710532601764,155
16167,6,1,1,0.252892480405156,0.248836693501263,0.399562567468975,0.304142683798497,155
21354,1,1,0,0.381627439784962,0.202259222044157,0.395996211317607,0.381387925642457,155
21354,1,1,1,0.447803330303788,0.447209463283551,0.624113069555793,0.511028754402997,155
21354,2,1,0,0.40198841912762,0.213150611753749,0.397803335569439,0.378010311551143,155
21354,2,1,1,0.297355532662171,0.512341723148441,0.631812308464256,0.546675300174774,155
21354,3,1,0,0.360167548453518,0.193560552817392,0.359931707213838,0.373710984153957,155
21354,3,1,1,0.483143459653042,0.481378801730126,0.766920571074502,0.856736046235627,155
21354,6,1,0,0.380874657209685,0.194758526092973,0.52151391543322,0.453545337096785,155
21354,6,1,1,0.381655470290464,0.381061603270227,0.527712276339026,0.580981796313763,155
28206,1,1,0,0.203172495774036,0.169751811212614,0.412392610321382,0.305174456651563,155
28206,1,1,1,0.255681524427542,0.226652921029544,0.539720093865279,0.251875961426564,155
28206,2,1,0,0.226940516327178,0.175988313558439,0.409125979136078,0.29749852095604,155
28206,2,1,1,0.195318492294945,0.505957824142774,0.359462569791302,0.156843550428869,155
28206,3,1,0,0.169398936734177,0.190823094077181,0.382672976437799,0.31752751755998,155
28206,3,1,1,0.337935752526136,0.336171094603219,0.440072094345514,0.569702720738958,155
28206,6,1,0,0.210428301881723,0.165591428419624,0.309896139141544,0.384090016988317,155
28206,6,1,1,0.222413803449088,0.222413803449088,0.555107505275798,0.541148875562331,155
37256,1,1,0,0.197421083200977,0.183199599344707,0.589582159962728,0.310957379945368,155
37256,1,1,1,0.129575799424583,0.146862232537548,0.64438004003774,0.289650855973885,155
37256,2,1,0,0.174175837415339,0.191156958296846,0.575259902326607,0.307071567790528,155
37256,2,1,1,0.187629336849708,0.388639517080543,0.601948821199872,0.187629336849708,155
37256,3,1,0,0.237721045736319,0.159304794740266,0.559432007960096,0.317285295659008,155
37256,3,1,1,0.323768101863978,0.322003443941061,0.661410772024264,0.428384510265016,155
37256,6,1,0,0.207609910541833,0.15896241707522,0.446606519081016,0.388423049948307,155
37256,6,1,1,0.304553884803448,0.304553884803448,0.655269601361445,0.519142278152463,155
49210,1,1,0,0.239733959725627,0.139812867731192,0.568790975909254,0.207851281347248,155
49210,1,1,1,0.189242920106652,0.189242920106652,0.51518661854635,0.405479434396531,155
49210,2,1,0,0.22013686604382,0.137390569132219,0.584818844155059,0.192202389107636,155
49210,2,1,1,0.248848124477991,0.248848124477991,0.552681429853178,0.248848124477991,155
49210,3,1,0,0.290826402095741,0.1617790233592,0.581791369601171,0.188986965035139,155
49210,3,1,1,0.267909920627804,0.266145262704887,0.606850458765979,0.322142243498735,155
49210,6,1,0,0.265336682924643,0.145768281815333,0.442801947407777,0.243881288252153,155
49210,6,1,1,0.358526746721316,0.358526746721316,0.61711097604602,0.580897639553055,155
65000,1,1,0,0.163492393122252,0.207258112510508,0.430632757136508,0.0972871785558382,155
65000,1,1,1,0.234138097799413,0.232698599415635,0.232698599415635,0.232698599415635,155
65000,2,1,0,0.175044828248565,0.215486464595438,0.43440988130528,0.0979198511847676,155
65000,2,1,1,0.217660930790583,0.276205771118947,0.378335456912446,0.217660930790583,155
65000,3,1,0,0.207374233968825,0.20379869927375,0.438683529102217,0.10128200913148,155
65000,3,1,1,0.35101925896659,0.347210885065071,0.347210885065071,0.347210885065071,155
65000,6,1,0,0.221510475550338,0.196875169725507,0.375614822026318,0.153388999776487,155
65000,6,1,1,0.318520147974803,0.318520147974803,0.746079642481478,0.457553696564618,155
1000,1,2,0,1.04975755592401,0.637344965059976,1.4764097998042,0.684981002329224,155
1000,1,2,1,2.76384240004033,2.76384240004033,4.13973801956994,2.76384240004033,155
1000,2,2,0,1.18006284946266,0.654301845228072,1.24194200783709,0.70061239217074,155
1000,2,2,1,1.3871193400755,1.3871193400755,1.3871193400755,1.3871193400755,155
1000,3,2,0,1.04206898035373,0.517373224206458,1.20501876201484,0.625798316480406,155
1000,3,2,1,1.21289612975364,1.61373075615456,1.70831358224099,1.19839545440232,155
1000,6,2,0,0.665909048356166,0.716395324324493,1.39735668232266,0.560930216216329,155
1000,6,2,1,1.12186043243266,1.12186043243266,1.48069001565599,1.12186043243266,155
1323,1,2,0,0.852407793043978,0.922114762444368,1.44849835499394,0.854556781406019,155
1323,1,2,1,0.912036220681974,0.912036220681974,3.07877867359879,2.10097074293118,155
1323,2,2,0,0.892182106521169,0.957185948546,1.39338458108167,0.815852387546999,155
1323,2,2,1,1.58946595395428,1.58946595395428,1.58946595395428,1.58946595395428,155
1323,3,2,0,0.903825615058744,0.951675566529272,1.25486473257397,0.845810144781945,155
1323,3,2,1,1.23401780655846,1.58984805209234,2.53151313283358,1.23401780655846,155
1323,6,2,0,1.06495967374756,0.522751300540672,1.06402334898933,0.89046783654614,155
1323,6,2,1,1.12186043243266,1.12186043243266,1.48069001565599,1.12186043243266,155
1751,1,2,0,0.838292897690665,0.658337685605612,1.04371734884693,0.314035757602414,155
1751,1,2,1,1.58680309767454,1.58680309767454,2.93127169297563,1.58680309767454,155
1751,2,2,0,0.859589681855743,0.623502958776444,0.928833377732933,0.284762180976648,155
1751,2,2,1,1.56951703614277,1.56951703614277,1.56951703614277,1.56951703614277,155
1751,3,2,0,0.904494161308264,0.586508449957702,0.818586805208987,0.335630703872421,155
1751,3,2,1,0.819649924171231,1.14245377969807,1.86864100598842,0.819649924171231,155
1751,6,2,0,0.538527099099325,0.716395324324493,0.854927804322174,0.277596882882995,155
1751,6,2,1,1.28852709909932,1.28852709909932,1.28852709909932,1.28852709909932,155
2316,1,2,0,0.808920630166655,0.888637303814061,0.930059485696852,0.404622644363335,155
2316,1,2,1,0.856030818342418,0.83022482032361,2.3980665951892,1.35552194423091,155
2316,2,2,0,0.833054244036081,0.889079223309243,0.78048494822804,0.391422713635062,155
2316,2,2,1,1.628613031637,1.628613031637,1.628613031637,1.628613031637,155
2316,3,2,0,0.955737067045066,0.802546243987696,0.755594994966484,0.432909778921069,155
2316,3,2,1,0.741148920321314,1.02588580790154,1.39698837269835,1.59387273944457,155
2316,6,2,0,0.671860432432657,0.466395324324493,0.829927804322174,0.518245614323918,155
2316,6,2,1,1.12186043243266,1.12186043243266,1.12186043243266,1.12186043243266,155
3063,1,2,0,0.946707166437275,0.724892058340367,1.43994844033659,0.371815709704557,155
3063,1,2,1,1.25401256302737,1.17654778036059,2.50484962980537,1.17654778036059,155
3063,2,2,0,0.970795438960208,0.720502696374563,1.39911685553355,0.367567808723317,155
3063,2,2,1,0.595399841666103,0.686855966266195,1.58503776713405,0.595399841666103,155
3063,3,2,0,0.90185283223333,0.586238536811661,1.36922419383852,0.329400947390449,155
3063,3,2,1,1.67587476998268,0.891794053841494,0.952285041339474,0.891794053841494,155
3063,6,2,0,1.21401357215987,0.384002002878094,1.03152802238636,0.278390533676646,155
3063,6,2,1,1.28852709909932,1.50781152668762,1.28852709909932,1.28852709909932,155
4052,1,2,0,0.290242197483603,0.438542149324824,1.25467559115484,0.302700358806549,155
4052,1,2,1,1.45150059998696,1.01776386309065,2.11799770680401,0.667419883845777,155
4052,2,2,0,0.276671665834634,0.423419336918326,1.22080346459597,0.304016035428386,155
4052,2,2,1,0.791294856217705,0.7608159615908,1.3344556430433,0.7608159615908,155
4052,3,2,0,0.345147608299488,0.334837690820994,1.19348196440916,0.28556113420542,155
4052,3,2,1,0.993827761377172,0.679579092842525,1.09346778380403,0.679579092842525,155
4052,6,2,0,0.36074184388814,0.245724328653498,0.916809407667744,0.244389812175925,155
4052,6,2,1,0.85903837589208,0.85903837589208,1.22868913555914,0.85903837589208,155
5361,1,2,0,0.592431901558346,0.46284544494846,1.07200605484331,0.3447879293483,155
5361,1,2,1,2.6986904949632,2.62061520697862,2.62061520697862,2.62061520697862,155
5361,2,2,0,0.59628269764521,0.430915379037385,1.03200986500754,0.351461493016423,155
5361,2,2,1,1.15629739274387,1.12581849811696,1.17432762156328,1.12581849811696,155
5361,3,2,0,0.566500380282457,0.33048984876609,1.09130436757194,0.349696260059273,155
5361,3,2,1,0.876056232489493,0.573306737271191,0.842239071504091,0.561807563954845,155
5361,6,2,0,0.57910907607116,0.343837326766496,1.07238220467277,0.236632567280296,155
5361,6,2,1,0.410228852082556,0.410228852082556,1.26875627054194,0.410228852082556,155
7092,1,2,0,0.367550775462743,0.254529915054147,0.801425249966755,0.426897754974953,155
7092,1,2,1,0.794026945868774,0.775213559433267,1.68473571491267,0.875161548629042,155
7092,2,2,0,0.357130446154144,0.240306542469253,0.7649974838728,0.399506909364042,155
7092,2,2,1,0.734732967467265,0.734732967467265,0.734732967467265,0.734732967467265,155
7092,3,2,0,0.371345247765535,0.316763456972161,0.824003906653556,0.371683632794099,155
7092,3,2,1,0.562270880758441,0.562270880758441,0.956682910719663,0.562270880758441,155
7092,6,2,0,0.291140537266372,0.419031391960561,0.817272106189119,0.273894428226368,155
7092,6,2,1,0.488621632900868,0.448378710958752,1.16116982220212,0.448378710958752,155
9381,1,2,0,0.4746242482697,0.212964248341561,0.569577323015777,0.227337443584414,155
9381,1,2,1,0.421991067915967,0.757309000866077,1.07325475730211,0.421991067915967,155
9381,2,2,0,0.46680967996796,0.202303065913361,0.574824449275316,0.260368840442883,155
9381,2,2,1,0.849405867598138,0.849405867598138,0.849405867598138,0.849405867598138,155
9381,3,2,0,0.454913819879311,0.213981177944272,0.55391308026092,0.263928818736187,155
9381,3,2,1,1.1095924900155,1.1095924900155,1.1095924900155,1.1095924900155,155
9381,6,2,0,0.277280213511742,0.275733916315403,0.672143311760676,0.214578332232866,155
9381,6,2,1,0.702582671861908,0.662339749919792,1.84770937740733,0.662339749919792,155
12410,1,2,0,0.492815421587403,0.42708894341913,1.14518302452049,0.220001386241531,155
12410,1,2,1,0.42469639332244,0.42469639332244,0.614773222750609,0.426821897444963,155
12410,2,2,0,0.503639164822515,0.405984974238677,1.10522236123442,0.235379436078827,155
12410,2,2,1,0.574129622868243,0.574129622868243,0.581172768581981,0.574129622868243,155
12410,3,2,0,0.490656836581093,0.352262814246186,1.04677954495984,0.253983567017079,155
12410,3,2,1,0.549926637211783,0.549926637211783,0.743762104627278,0.6242979499683,155
12410,6,2,0,0.613663340216881,0.200245026204426,1.11830555583136,0.191521241867385,155
12410,6,2,1,0.548492317771553,0.517714978866499,1.80800376076028,0.517714978866499,155
16418,1,2,0,0.407449270711558,0.2542178833738,0.413558720417962,0.185295964682447,155
16418,1,2,1,0.272290364989218,0.387730866821685,1.17288029857951,0.272290364989218,155
16418,2,2,0,0.438794759736084,0.243291296768215,0.35553130522822,0.209748096383578,155
16418,2,2,1,0.605661775617712,0.605661775617712,0.605661775617712,0.605661775617712,155
16418,3,2,0,0.422591062456592,0.215133467268484,0.32004653268818,0.237422109016382,155
16418,3,2,1,0.834461609286649,0.732992493177209,0.732992493177209,0.732992493177209,155
16418,6,2,0,0.545639574718373,0.172455203231958,0.336408926788896,0.19093655120735,155
16418,6,2,1,1.02529638004637,0.955685217883159,0.955685217883159,0.955685217883159,155
21719,1,2,0,0.366162594773243,0.290814913922631,0.306169912886919,0.190077936338723,155
21719,1,2,1,0.304521618109177,0.270612561756058,0.459340604712709,0.262226742039505,155
21719,2,2,0,0.382485518194491,0.274978826735692,0.25973138887738,0.214885392159315,155
21719,2,2,1,0.303443344221237,0.303443344221237,0.459113699999156,0.303443344221237,155
21719,3,2,0,0.356314994810115,0.249170908631958,0.252183593779491,0.247770849564238,155
21719,3,2,1,1.15284115933651,1.05137204322707,1.05137204322707,1.05137204322707,155
21719,6,2,0,0.487507152240958,0.223213407328551,0.318629584819259,0.200068833782419,155
21719,6,2,1,1.19677018170425,1.12715901954103,1.12715901954103,1.12715901954103,155
28732,1,2,0,0.263435755554903,0.283441264093486,0.649646614146636,0.249670396345796,155
28732,1,2,1,0.286711106489832,0.354555126885532,1.41022691965565,0.164580700270018,155
28732,2,2,0,0.264944098205055,0.283187035165195,0.596369832978763,0.277441313745735,155
28732,2,2,1,0.368905931160211,0.368905931160211,0.643298496375636,0.368905931160211,155
28732,3,2,0,0.261121029164553,0.260435277760323,0.611039200480959,0.284095884072731,155
28732,3,2,1,0.529882598586854,0.428413482477414,0.861701329586626,0.428413482477414,155
28732,6,2,0,0.38004139336944,0.218848918003037,0.608534611539466,0.227815187391163,155
28732,6,2,1,0.753690538002025,0.68407937583881,1.09712163781842,0.68407937583881,155
38010,1,2,0,0.185432488441026,0.280945599842935,0.508831744060437,0.212692972837834,155
38010,1,2,1,0.218801677053607,0.223198237634067,1.3179792312265,0.184169662838369,155
38010,2,2,0,0.185031267801985,0.284107451995484,0.46316070527149,0.221765865419902,155
38010,2,2,1,0.370956425651187,0.30724430610722,0.711932501088483,0.30724430610722,155
38010,3,2,0,0.182362659965593,0.252298199630023,0.450242579038957,0.235707245586439,155
38010,3,2,1,0.441662025716193,0.354362631481894,0.636078149270233,0.354362631481894,155
38010,6,2,0,0.255470150129528,0.252089298587596,0.48948012668089,0.177532767449987,155
38010,6,2,1,0.483149162112904,0.41353799994969,0.650872913610903,0.41353799994969,155
50284,1,2,0,0.195928239276221,0.241833639069764,0.428139667626317,0.27675386543618,155
50284,1,2,1,0.227878067492041,0.259632252253427,0.744982969200615,0.242178836347695,155
50284,2,2,0,0.194362186098787,0.244631373553694,0.376717471985015,0.277899957643643,155
50284,2,2,1,0.317431213202228,0.314110391801783,0.728532940136955,0.314110391801783,155
50284,3,2,0,0.183531233530822,0.217342615207104,0.372070274103101,0.286647405793469,155
50284,3,2,1,0.431063120666545,0.368763726432247,0.738104703168883,0.368763726432247,155
50284,6,2,0,0.236504721022583,0.214390041861655,0.385104565211953,0.230757735422256,155
50284,6,2,1,0.268881792159832,0.394164719999161,0.699739064623241,0.255782322757954,155
66521,1,2,0,0.0906239007461016,0.218753706503759,0.172867346724951,0.298713539389214,155
66521,1,2,1,0.146959314402995,0.213506001588588,0.515173965692853,0.240160291319255,155
66521,2,2,0,0.079409963843192,0.225041530693188,0.157179761011447,0.307141182450974,155
66521,2,2,1,0.26485871345445,0.269092336792563,0.287773734382114,0.2799541554953,155
66521,3,2,0,0.091662152715378,0.201218233407952,0.151971199299796,0.323275938442549,155
66521,3,2,1,0.208532637370451,0.207961976484869,0.495858485843547,0.325682696714975,155
66521,6,2,0,0.106789968183806,0.200894984686399,0.175054303205889,0.259425362795674,155
66521,6,2,1,0.174363312712615,0.320831355454399,0.347595723537572,0.237798335319463,155
1000,1,1,0,1.17266642458761,0.654570665529276,3.11459385523884,0.625670228185452,156
1000,1,1,1,0.659447917988162,1.19605453310428,3.1606159558271,1.04562464905826,156
1000,2,1,0,1.22203352062496,0.703528233908666,2.96574112214703,0.596509553629381,156
1000,2,1,1,1.31720000120082,1.31720000120082,1.70518230527236,1.31720000120082,156
1000,3,1,0,1.38529602473369,0.690148982540681,2.91751973609483,0.715332222876132,156
1000,3,1,1,0.964985731971606,0.964985731971606,2.97252243613201,1.5509374747078,156
1000,6,1,0,0.867892178464404,0.62353818146735,1.93279064864899,0.810930216216329,156
1000,6,1,1,0.854003289575514,0.854003289575514,1.93279064864899,0.854003289575514,156
1321,1,1,0,0.703786239520578,0.686981134435664,1.28000458146048,1.50719542774671,156
1321,1,1,1,0.692632181364544,1.13470585854774,1.97626487502884,2.27742380943326,156
1321,2,1,0,0.753054285055335,0.720823197377867,1.15324683774142,1.52133205810306,156
1321,2,1,1,1.35182434035214,1.35182434035214,2.23585739234628,1.35182434035214,156
1321,3,1,0,0.896248769389342,0.75604037426146,1.20912787856563,1.66552661733779,156
1321,3,1,1,0.903381407368842,0.903381407368842,2.47457871318829,0.903381407368842,156
1321,6,1,0,0.44408265465488,0.72353818146735,0.599457315315652,1.25038616796393,156
1321,6,1,1,0.595669956242181,0.688617546546715,1.09945731531565,0.595669956242181,156
1745,1,1,0,1.0886254297554,0.57044165358385,0.743606388638101,1.71194213135765,156
1745,1,1,1,0.460647381505471,0.564868563025924,1.31285199785659,2.24573106149064,156
1745,2,1,0,1.09252627474953,0.514772428322636,0.710166252004787,1.73068551278506,156
1745,2,1,1,1.60324082118769,1.60324082118769,2.30264541638977,1.60324082118769,156
1745,3,1,0,1.24003773187097,0.516343901920589,0.80399697990858,1.82299203915566,156
1745,3,1,1,0.998656641299526,0.998656641299526,1.13377868008965,1.68654441063796,156
1745,6,1,0,0.76100878408101,0.553638918816397,0.682790648648986,1.6170528346306,156
1745,6,1,1,0.840078325650552,0.840078325650552,0.932790648648986,0.840078325650552,156
2305,1,1,0,0.965890236334224,0.604934062130476,0.957597604790699,1.44939623221279,156
2305,1,1,1,0.46805294878192,0.538506976341255,0.705680001009336,1.60606170906588,156
2305,2,1,0,0.96124854619436,0.555296739979117,0.957271951955452,1.44863626794166,156
2305,2,1,1,1.39021985116944,1.39021985116944,1.4229391792641,1.73424340538076,156
2305,3,1,0,1.06290001562716,0.571390678506923,0.801535564603628,1.51733157294853,156
2305,3,1,1,0.925078125078306,1.17142936305471,0.925105408916388,2.18780703690058,156
